ID,Restaurant ID,Cuisines,Restaurant Name,Country,City,Address,Average Cost for two,Currency,Has Table booking,Has Online delivery,Aggregate rating,Votes,Links
1945,18463972,Indian,Shristi Happy Eats,India,Gurgaon,"G-1, Behind Ansal Plaza Mall, Palam Vihar, Gurgaon",150,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18463972
1946,18463996,Indian,Singh Terrace Grill,India,Gurgaon,"C-96/97, 1st Floor, Vyapar Kendra, Palam Vihar, Gurgaon",500,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18463996
1947,18463992,Indian,Swami Vaishno Dhaba,India,Gurgaon,"Opposite Petrol Pump, Palam Vihar, Gurgaon",300,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18463992
1948,18393708,Indian,Wah Ji Wah,India,Gurgaon,"Shop 2, Near Park View Apartment, Opposite Palm Tree Hotel, Palam Vihar, Gurgaon",400,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18393708
1949,306037,Indian,Cafe 55 - Park Inn,India,Gurgaon,"Park Inn, Sector 15, Gurgaon",1500,Indian Rupees(Rs.),Yes,No,3.2,13,https://www.zoma.to/r/306037
1950,306037,Chinese,Cafe 55 - Park Inn,India,Gurgaon,"Park Inn, Sector 15, Gurgaon",1500,Indian Rupees(Rs.),Yes,No,3.2,13,https://www.zoma.to/r/306037
1951,5721,French,New Town Pastry Shop - Park Plaza,India,Gurgaon,"Park Plaza Hotel, B Block, Sushant Lok 1, Sushant Lok, Gurgaon",1200,Indian Rupees(Rs.),No,No,3.2,26,https://www.zoma.to/r/5721
1952,1670,American,New Town Cafe - Park Plaza,India,Gurgaon,"Park Plaza Hotel, B Block, Phase 1, Sushant Lok, Gurgaon",2200,Indian Rupees(Rs.),Yes,No,3.7,176,https://www.zoma.to/r/1670
1953,1670,Indian,New Town Cafe - Park Plaza,India,Gurgaon,"Park Plaza Hotel, B Block, Phase 1, Sushant Lok, Gurgaon",2200,Indian Rupees(Rs.),Yes,No,3.7,176,https://www.zoma.to/r/1670
1954,1670,Chinese,New Town Cafe - Park Plaza,India,Gurgaon,"Park Plaza Hotel, B Block, Phase 1, Sushant Lok, Gurgaon",2200,Indian Rupees(Rs.),Yes,No,3.7,176,https://www.zoma.to/r/1670
1955,7573,Indian,The Great Kabab Factory - Park Plaza,India,Gurgaon,"Park Plaza Hotel, B Block, Phase 1, Sushant Lok, Gurgaon",3000,Indian Rupees(Rs.),Yes,No,3.7,340,https://www.zoma.to/r/7573
1956,3243,Korean,K2 Restaurant,India,Gurgaon,"3rd Floor, Plaza Mall, MG Road, Gurgaon",2000,Indian Rupees(Rs.),Yes,No,3,21,https://www.zoma.to/r/3243
1957,3243,Chinese,K2 Restaurant,India,Gurgaon,"3rd Floor, Plaza Mall, MG Road, Gurgaon",2000,Indian Rupees(Rs.),Yes,No,3,21,https://www.zoma.to/r/3243
1958,305171,French,Angels in my Kitchen,India,Gurgaon,"M-4, Qutab Plaza Market, DLF Phase 1, Gurgaon",350,Indian Rupees(Rs.),No,Yes,3.1,84,https://www.zoma.to/r/305171
1959,312269,Indian,Chacha's Take Away,India,Gurgaon,"J-12, Qutub Plaza, DLF Phase 1, Gurgaon",700,Indian Rupees(Rs.),No,Yes,2.8,16,https://www.zoma.to/r/312269
1960,308732,Indian,Colonel's Kababz,India,Gurgaon,"N-14, Ground Floor, Qutab Plaza, DLF Phase 1, Gurgaon",900,Indian Rupees(Rs.),Yes,Yes,3,61,https://www.zoma.to/r/308732
1961,6747,Italian,Domino's Pizza,India,Gurgaon,"K-1 & K-13, Ground Floor, DLF Qutub Plaza, DLF Phase 1, Gurgaon",700,Indian Rupees(Rs.),No,No,2.8,70,https://www.zoma.to/r/6747
1962,6804,Indian,Green Chick Chop,India,Gurgaon,"H 5, Qutab Plaza Market, DLF Phase 1, Gurgaon",350,Indian Rupees(Rs.),No,No,2.8,16,https://www.zoma.to/r/6804
1963,301506,French,Naushi's Kitchenette,India,Gurgaon,"Qutab Plaza, DLF Phase 1, Gurgaon",500,Indian Rupees(Rs.),No,No,3.4,57,https://www.zoma.to/r/301506
1964,1284,French,Sapra Pastry Treat,India,Gurgaon,"H-6, Qutab Plaza, DLF Phase 1, Gurgaon",250,Indian Rupees(Rs.),No,Yes,3,33,https://www.zoma.to/r/1284
1965,1313,American,Subway,India,Gurgaon,"J-1, Qutab Plaza, DLF Phase 1, Gurgaon",500,Indian Rupees(Rs.),No,Yes,3.2,92,https://www.zoma.to/r/1313
1966,301737,Indian,Sunny Sweets,India,Gurgaon,"A 6, Qutab Plaza, DLF Phase 1, Gurgaon",200,Indian Rupees(Rs.),No,No,3.3,22,https://www.zoma.to/r/301737
1967,18455518,Indian,The Healthy Rasoi,India,Gurgaon,"Shop B-5, Qutab Plaza Market, DLF Phase 1, Gurgaon",500,Indian Rupees(Rs.),No,No,3.7,25,https://www.zoma.to/r/18455518
1968,309030,Chinese,Hong Kong Express,India,Gurgaon,"2nd Floor, Raheja Mall, Sohna Road, Gurgaon",700,Indian Rupees(Rs.),No,Yes,3.2,100,https://www.zoma.to/r/309030
1969,309030,Thai,Hong Kong Express,India,Gurgaon,"2nd Floor, Raheja Mall, Sohna Road, Gurgaon",700,Indian Rupees(Rs.),No,Yes,3.2,100,https://www.zoma.to/r/309030
1970,3909,Indian,Viva Hyderabad,India,Gurgaon,"Food Court, 3rd Floor, Raheja Mall, Sohna Road, Gurgaon",600,Indian Rupees(Rs.),No,Yes,2.3,32,https://www.zoma.to/r/3909
1971,4290,Indian,Cafe Rouge - Ramada,India,Gurgaon,"Ramada Gurgaon Central, Site No.2, Sector 44, Gurgaon",1500,Indian Rupees(Rs.),Yes,No,3.5,194,https://www.zoma.to/r/4290
1972,1452,Indian,Shamji Sweets,India,Gurgaon,"Sohna Chowk, Near Jama Masjid, Sadar Bazar, Gurgaon",200,Indian Rupees(Rs.),No,No,3.2,15,https://www.zoma.to/r/1452
1973,303779,Indian,Sialkoti Vaishno Dhaba,India,Gurgaon,"HPO Chowk, Sadar Bazar, Gurgaon",250,Indian Rupees(Rs.),No,No,3.1,16,https://www.zoma.to/r/303779
1974,554,Indian,Haldiram's,India,Gurgaon,"Ground Floor, Sahara Mall, MG Road, Gurgaon",600,Indian Rupees(Rs.),No,No,3.6,315,https://www.zoma.to/r/554
1975,554,Chinese,Haldiram's,India,Gurgaon,"Ground Floor, Sahara Mall, MG Road, Gurgaon",600,Indian Rupees(Rs.),No,No,3.6,315,https://www.zoma.to/r/554
1976,18368009,Indian,Maa Bhagwati Tiffins,India,Gurgaon,"Subhash Nagar, Sector 12, Gurgaon",200,Indian Rupees(Rs.),No,No,3,4,https://www.zoma.to/r/18368009
1977,305242,Indian,Spices & Sauces,India,Gurgaon,"City Mark Hotel, Mahavir Chowk, Near Sector 12, Gurgaon",1500,Indian Rupees(Rs.),Yes,No,3,8,https://www.zoma.to/r/305242
1978,18419914,Indian,Indian Food Cafe,India,Gurgaon,"Shop 323, Public Tree, Bus Stand Road, Opposite Allahabad Bank, Sector 12, Gurgaon",500,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18419914
1979,303730,Chinese,Assam Tea Corner,India,Gurgaon,"New Mata Road, Rajiv Colony, Sector 14, Gurgaon",150,Indian Rupees(Rs.),No,No,2.8,6,https://www.zoma.to/r/303730
1980,303730,Indian,Assam Tea Corner,India,Gurgaon,"New Mata Road, Rajiv Colony, Sector 14, Gurgaon",150,Indian Rupees(Rs.),No,No,2.8,6,https://www.zoma.to/r/303730
1981,18462214,French,Bakingo,India,Gurgaon,"M-14, Old DLF Colony, Sector 14, Gurgaon, Delhi NCR",400,Indian Rupees(Rs.),No,No,3,4,https://www.zoma.to/r/18462214
1982,309272,Indian,Balaji Sweets & Snacks,India,Gurgaon,"Shop 1, Near Shiv Mandir Chowk, Rajeev Nagar, Sector 14, Gurgaon",400,Indian Rupees(Rs.),No,No,2.9,6,https://www.zoma.to/r/309272
1983,309272,Chinese,Balaji Sweets & Snacks,India,Gurgaon,"Shop 1, Near Shiv Mandir Chowk, Rajeev Nagar, Sector 14, Gurgaon",400,Indian Rupees(Rs.),No,No,2.9,6,https://www.zoma.to/r/309272
1984,18311957,Indian,Baxman Delivers,India,Gurgaon,"Sector 14, Gurgaon",800,Indian Rupees(Rs.),No,No,2.9,4,https://www.zoma.to/r/18311957
1985,18311957,Chinese,Baxman Delivers,India,Gurgaon,"Sector 14, Gurgaon",800,Indian Rupees(Rs.),No,No,2.9,4,https://www.zoma.to/r/18311957
1986,18133490,French,Cake Factory,India,Gurgaon,"450, Bhim Nagar, Near Ram Lila Ground, Sector 14, Gurgaon",300,Indian Rupees(Rs.),No,Yes,3.3,36,https://www.zoma.to/r/18133490
1987,18291476,Indian,Cake Maker,India,Gurgaon,"2322/3, Opposite Air Force School, Ground Floor, Excel House, Old Delhi Road, Near Sector 14, Gurgaon",200,Indian Rupees(Rs.),No,No,3,5,https://www.zoma.to/r/18291476
1988,18291476,French,Cake Maker,India,Gurgaon,"2322/3, Opposite Air Force School, Ground Floor, Excel House, Old Delhi Road, Near Sector 14, Gurgaon",200,Indian Rupees(Rs.),No,No,3,5,https://www.zoma.to/r/18291476
1989,2071,French,Captain's Table,India,Gurgaon,"SCF 96, Main Market, Sector 14, Gurgaon",200,Indian Rupees(Rs.),No,No,3.1,41,https://www.zoma.to/r/2071
1990,18445653,French,Carpedium,India,Gurgaon,"Shop 94, Huda Market, Sector 14, Gurgaon",200,Indian Rupees(Rs.),No,No,3.1,7,https://www.zoma.to/r/18445653
1991,18466800,Mexican,Chef Sack Kitchen,India,Gurgaon,"Khasra 3898/3173, Basement, Opposite Shubh Vatika, Atul Kataria Chowk, Sector-12A, Near, Sector 14, Gurgaon",500,Indian Rupees(Rs.),No,No,3.1,7,https://www.zoma.to/r/18466800
1992,18466800,Moroccan,Chef Sack Kitchen,India,Gurgaon,"Khasra 3898/3173, Basement, Opposite Shubh Vatika, Atul Kataria Chowk, Sector-12A, Near, Sector 14, Gurgaon",500,Indian Rupees(Rs.),No,No,3.1,7,https://www.zoma.to/r/18466800
1993,18466800,Italian,Chef Sack Kitchen,India,Gurgaon,"Khasra 3898/3173, Basement, Opposite Shubh Vatika, Atul Kataria Chowk, Sector-12A, Near, Sector 14, Gurgaon",500,Indian Rupees(Rs.),No,No,3.1,7,https://www.zoma.to/r/18466800
1994,18466800,Thai,Chef Sack Kitchen,India,Gurgaon,"Khasra 3898/3173, Basement, Opposite Shubh Vatika, Atul Kataria Chowk, Sector-12A, Near, Sector 14, Gurgaon",500,Indian Rupees(Rs.),No,No,3.1,7,https://www.zoma.to/r/18466800
1995,303743,Indian,Chinar Junction,India,Gurgaon,"Late Atul Kataria Chowk, Sector 14, Gurgaon",600,Indian Rupees(Rs.),No,No,2.8,8,https://www.zoma.to/r/303743
1996,303743,Chinese,Chinar Junction,India,Gurgaon,"Late Atul Kataria Chowk, Sector 14, Gurgaon",600,Indian Rupees(Rs.),No,No,2.8,8,https://www.zoma.to/r/303743
1997,300174,French,Frontier,India,Gurgaon,"59, 1143-336/2, Excel House, Old Delhi Road, Opposite Air Force School, Near Sector 14, Gurgaon",200,Indian Rupees(Rs.),No,No,2.9,10,https://www.zoma.to/r/300174
1998,18461280,Indian,Ganpati Rasoi,India,Gurgaon,"New Railway Road, Opposite Easy Day, Jawahar Nagar, Sector 14, Gurgaon",200,Indian Rupees(Rs.),No,No,3.2,11,https://www.zoma.to/r/18461280
1999,6709,Indian,Indian & Chinese Corner,India,Gurgaon,"76, Sector 14, Gurgaon",400,Indian Rupees(Rs.),No,No,3.1,21,https://www.zoma.to/r/6709
2000,6709,Chinese,Indian & Chinese Corner,India,Gurgaon,"76, Sector 14, Gurgaon",400,Indian Rupees(Rs.),No,No,3.1,21,https://www.zoma.to/r/6709
2001,18415355,American,KFC,India,Gurgaon,"Plot 98, Main market, Sector 14, Gurgaon",500,Indian Rupees(Rs.),No,Yes,2.7,17,https://www.zoma.to/r/18415355
2002,853,Indian,Madras Cafe,India,Gurgaon,"SCO 17, Near Huda Office, Sector 14, Gurgaon",300,Indian Rupees(Rs.),No,No,3.3,69,https://www.zoma.to/r/853
2003,853,Chinese,Madras Cafe,India,Gurgaon,"SCO 17, Near Huda Office, Sector 14, Gurgaon",300,Indian Rupees(Rs.),No,No,3.3,69,https://www.zoma.to/r/853
2004,2620,Indian,Madurai Meenakshi Bhawan,India,Gurgaon,"158, Sector 14 Market, Sector 14, Gurgaon",300,Indian Rupees(Rs.),No,No,3.4,25,https://www.zoma.to/r/2620
2005,310155,Indian,Masala Fusion,India,Gurgaon,"Opposite Air Force School, Old Delhi Road, Sector 14, Gurgaon",600,Indian Rupees(Rs.),No,Yes,3.2,52,https://www.zoma.to/r/310155
2006,310155,Chinese,Masala Fusion,India,Gurgaon,"Opposite Air Force School, Old Delhi Road, Sector 14, Gurgaon",600,Indian Rupees(Rs.),No,Yes,3.2,52,https://www.zoma.to/r/310155
2007,5061,Indian,Moti Mahal Delux Tandoori Trail,India,Gurgaon,"Old Delhi Road, Opposite Ajit Cinema, Sector 14, Gurgaon",800,Indian Rupees(Rs.),Yes,No,2.9,16,https://www.zoma.to/r/5061
2008,18460326,Indian,Mr. & Mrs. Idly,India,Gurgaon,"165/6, Shining Sun Tower, Furniture Market Near Government Girls School, Jacobpura, New Railway Road, Sector 14, Gurgaon",400,Indian Rupees(Rs.),No,No,3,5,https://www.zoma.to/r/18460326
2009,18460326,Chinese,Mr. & Mrs. Idly,India,Gurgaon,"165/6, Shining Sun Tower, Furniture Market Near Government Girls School, Jacobpura, New Railway Road, Sector 14, Gurgaon",400,Indian Rupees(Rs.),No,No,3,5,https://www.zoma.to/r/18460326
2010,18471259,Indian,Pind Bawarchi,India,Gurgaon,"Shop 4 & 5, Huda Market, Sector 14, Gurgaon",600,Indian Rupees(Rs.),No,Yes,3.1,8,https://www.zoma.to/r/18471259
2011,18471259,Chinese,Pind Bawarchi,India,Gurgaon,"Shop 4 & 5, Huda Market, Sector 14, Gurgaon",600,Indian Rupees(Rs.),No,Yes,3.1,8,https://www.zoma.to/r/18471259
2012,1140,Indian,Ridhi Sidhi,India,Gurgaon,"Bhim Nagar, Near Ram Lila Ground, Sector 14, Gurgaon",500,Indian Rupees(Rs.),No,Yes,3,30,https://www.zoma.to/r/1140
2013,1140,Chinese,Ridhi Sidhi,India,Gurgaon,"Bhim Nagar, Near Ram Lila Ground, Sector 14, Gurgaon",500,Indian Rupees(Rs.),No,Yes,3,30,https://www.zoma.to/r/1140
2014,1145,Indian,Romi Da Dhaba,India,Gurgaon,"Opposite Air Force School, Old Delhi Road, Sector 14, Gurgaon",450,Indian Rupees(Rs.),No,No,3.2,34,https://www.zoma.to/r/1145
2015,887,Indian,Shamji Sweets,India,Gurgaon,"289/2, Old Delhi Road, Near Telephone Exchange, Sector 14, Gurgaon",600,Indian Rupees(Rs.),No,No,2.9,26,https://www.zoma.to/r/887
2016,887,Chinese,Shamji Sweets,India,Gurgaon,"289/2, Old Delhi Road, Near Telephone Exchange, Sector 14, Gurgaon",600,Indian Rupees(Rs.),No,No,2.9,26,https://www.zoma.to/r/887
2017,18387990,Chinese,Taste of Dilli 6,India,Gurgaon,"Sector 14, Gurgaon",650,Indian Rupees(Rs.),No,Yes,2.7,9,https://www.zoma.to/r/18387990
2018,18387990,Indian,Taste of Dilli 6,India,Gurgaon,"Sector 14, Gurgaon",650,Indian Rupees(Rs.),No,Yes,2.7,9,https://www.zoma.to/r/18387990
2019,9169,Indian,The Guls,India,Gurgaon,"Sheetla Mata Road, Near Shiv Mandir Chowk, Near Sector 14, Gurgaon",650,Indian Rupees(Rs.),No,No,3,21,https://www.zoma.to/r/9169
2020,5129,Indian,The League Restaurant,India,Gurgaon,"Old Delhi Road, Opposite Officers Enclave, Sector 14, Gurgaon",900,Indian Rupees(Rs.),Yes,No,3.1,17,https://www.zoma.to/r/5129
2021,5129,Chinese,The League Restaurant,India,Gurgaon,"Old Delhi Road, Opposite Officers Enclave, Sector 14, Gurgaon",900,Indian Rupees(Rs.),Yes,No,3.1,17,https://www.zoma.to/r/5129
2022,1131,Indian,The Plaza Solitaire,India,Gurgaon,"30, HUDA Commercial Centre, Delhi Gurgaon Road, Sector 14, Gurgaon",900,Indian Rupees(Rs.),Yes,No,3.3,32,https://www.zoma.to/r/1131
2023,1131,Chinese,The Plaza Solitaire,India,Gurgaon,"30, HUDA Commercial Centre, Delhi Gurgaon Road, Sector 14, Gurgaon",900,Indian Rupees(Rs.),Yes,No,3.3,32,https://www.zoma.to/r/1131
2024,303747,Indian,Uttarakhand Fast Food,India,Gurgaon,"New Mata Kataria Road, Rajiv Colony, Sector 14, Gurgaon",200,Indian Rupees(Rs.),No,No,2.9,6,https://www.zoma.to/r/303747
2025,329,Indian,Viva Hyderabad,India,Gurgaon,"5, New Gurgaon Plaza, Old Delhi Road, Sector 14, Gurgaon",600,Indian Rupees(Rs.),No,Yes,2.5,70,https://www.zoma.to/r/329
2026,303765,Indian,Wahid Food Corner,India,Gurgaon,"Plot 100, Sheetla Mata Road, Rajeev Nagar, Sector 14, Gurgaon",400,Indian Rupees(Rs.),No,No,2.8,6,https://www.zoma.to/r/303765
2027,7225,Indian,Zync - Rosewood Hotel,India,Gurgaon,"Old Delhi Road, Exit 7 NH8, Near Raj Cinema, Near Sector 14 Market, Sector 14, Gurgaon",1000,Indian Rupees(Rs.),Yes,No,3,5,https://www.zoma.to/r/7225
2028,7225,Chinese,Zync - Rosewood Hotel,India,Gurgaon,"Old Delhi Road, Exit 7 NH8, Near Raj Cinema, Near Sector 14 Market, Sector 14, Gurgaon",1000,Indian Rupees(Rs.),Yes,No,3,5,https://www.zoma.to/r/7225
2029,18382626,Italian,Konetto Pizza,India,Gurgaon,"Shop 7, Opposite Vishal Mega Mart, Next to Citikart, Old Delhi-Gurgaon Road, Sector 14, Gurgaon",150,Indian Rupees(Rs.),No,No,3.5,32,https://www.zoma.to/r/18382626
2030,5068,Indian,South Store,India,Gurgaon,"157, Sector 14, Gurgaon",200,Indian Rupees(Rs.),No,No,3.5,64,https://www.zoma.to/r/5068
2031,18500628,Chinese,Grill & Cafe,India,Gurgaon,"48/5, Mahrauli Road, Near Government College, Sector 14, Gurgaon",600,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/18500628
2032,18500628,Indian,Grill & Cafe,India,Gurgaon,"48/5, Mahrauli Road, Near Government College, Sector 14, Gurgaon",600,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/18500628
2033,18268726,Indian,Gurgaon Mughlai Chicken,India,Gurgaon,"Rajiv Nagar, Near Apple Hospital, Sector 14, Gurgaon",350,Indian Rupees(Rs.),No,No,0,2,https://www.zoma.to/r/18268726
2034,6913,Indian,Mughal Chicken Corner,India,Gurgaon,"Main Sheetla Mata Road, Sector 14, Gurgaon",500,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/6913
2035,18398604,French,Oven Aroma,India,Gurgaon,"Shop 5 & 6, Atul Kataria Chowk, Sector 14, Gurgaon",400,Indian Rupees(Rs.),No,Yes,0,3,https://www.zoma.to/r/18398604
2036,300156,Indian,Radha Swami Shudh Vaishno Dhaba,India,Gurgaon,"New Mata Road, Rajeev Nagar, Sector 14, Gurgaon",350,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/300156
2037,18241516,Indian,Special No.1 Biryani Corner,India,Gurgaon,"Shop 4, New Gurgaon Plaza Market, Old Delhi Road, Sector 14, Gurgaon",700,Indian Rupees(Rs.),No,No,0,2,https://www.zoma.to/r/18241516
2038,311166,Indian,Sun Sweets Restaurant,India,Gurgaon,"Chand Palace Fawara Chowk, Bus Stand Road, Sector 14, Gurgaon",400,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/311166
2039,311166,Chinese,Sun Sweets Restaurant,India,Gurgaon,"Chand Palace Fawara Chowk, Bus Stand Road, Sector 14, Gurgaon",400,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/311166
2040,18025110,Indian,Captain Bill$ Deliverz,India,Gurgaon,"Near Main Market, Sector 14, Gurgaon",1000,Indian Rupees(Rs.),No,Yes,2.4,23,https://www.zoma.to/r/18025110
2041,18025110,Chinese,Captain Bill$ Deliverz,India,Gurgaon,"Near Main Market, Sector 14, Gurgaon",1000,Indian Rupees(Rs.),No,Yes,2.4,23,https://www.zoma.to/r/18025110
2042,308223,Chinese,China Hut,India,Gurgaon,"Shop No-3 Near Choudhary Tent House New Mata Road Rajiv Nagar, Sector 14, Gurgaon",300,Indian Rupees(Rs.),No,No,2.4,18,https://www.zoma.to/r/308223
2043,6832,Indian,G Dot,India,Gurgaon,"Opposite Lt. Atul Kataria Memorial School, Mata Sheetla Mandir Road, Sector 14, Gurgaon",400,Indian Rupees(Rs.),No,Yes,2.4,26,https://www.zoma.to/r/6832
2044,6832,Chinese,G Dot,India,Gurgaon,"Opposite Lt. Atul Kataria Memorial School, Mata Sheetla Mandir Road, Sector 14, Gurgaon",400,Indian Rupees(Rs.),No,Yes,2.4,26,https://www.zoma.to/r/6832
2045,18286626,French,Cake2you,India,Gurgaon,"522/5, Near Jyoti Hospital, Sector 15, Gurgaon",400,Indian Rupees(Rs.),No,No,3,4,https://www.zoma.to/r/18286626
2046,311770,Chinese,Delight Express,India,Gurgaon,"Shop 82, HUDA Market, Part 2, Sector 15, Gurgaon",400,Indian Rupees(Rs.),No,No,2.9,6,https://www.zoma.to/r/311770
2047,311770,Indian,Delight Express,India,Gurgaon,"Shop 82, HUDA Market, Part 2, Sector 15, Gurgaon",400,Indian Rupees(Rs.),No,No,2.9,6,https://www.zoma.to/r/311770
2048,301221,Indian,Empress,India,Gurgaon,"Treehouse Queens Pearl, Opposite New Court, Near Rajiv Chowk, Near, Sector 15, Gurgaon",1000,Indian Rupees(Rs.),Yes,No,2.9,5,https://www.zoma.to/r/301221
2049,301221,Chinese,Empress,India,Gurgaon,"Treehouse Queens Pearl, Opposite New Court, Near Rajiv Chowk, Near, Sector 15, Gurgaon",1000,Indian Rupees(Rs.),Yes,No,2.9,5,https://www.zoma.to/r/301221
2050,8833,Indian,Hotel DDR,India,Gurgaon,"9, Old Judicial Complex, Sector 15, Gurgaon",500,Indian Rupees(Rs.),No,No,2.8,10,https://www.zoma.to/r/8833
2051,8833,Chinese,Hotel DDR,India,Gurgaon,"9, Old Judicial Complex, Sector 15, Gurgaon",500,Indian Rupees(Rs.),No,No,2.8,10,https://www.zoma.to/r/8833
2052,312438,Indian,Khan Kabab Corner,India,Gurgaon,"Next to Hotel Haut Monde, Sector 15, Gurgaon",500,Indian Rupees(Rs.),No,No,3,4,https://www.zoma.to/r/312438
2053,18153548,French,Kwality Cakes and Bakes,India,Gurgaon,"Shop 56, Opposite Hope Apartments, Main Jharsa Road, Sector 15, Gurgaon",350,Indian Rupees(Rs.),No,No,3.2,12,https://www.zoma.to/r/18153548
2054,18449792,Indian,Nite Bites,India,Gurgaon,"837/5, Sector 15, Gurgaon",650,Indian Rupees(Rs.),No,Yes,2.9,4,https://www.zoma.to/r/18449792
2055,18449792,Chinese,Nite Bites,India,Gurgaon,"837/5, Sector 15, Gurgaon",650,Indian Rupees(Rs.),No,Yes,2.9,4,https://www.zoma.to/r/18449792
2056,18380639,Chinese,Oriental Kitchen Express,India,Gurgaon,"1, Housing Board Colony, Near Jyoti Hospital, Sector 15, Gurgaon",450,Indian Rupees(Rs.),No,Yes,3.3,14,https://www.zoma.to/r/18380639
2057,18380639,Thai,Oriental Kitchen Express,India,Gurgaon,"1, Housing Board Colony, Near Jyoti Hospital, Sector 15, Gurgaon",450,Indian Rupees(Rs.),No,Yes,3.3,14,https://www.zoma.to/r/18380639
2058,17953920,French,Royal Mart,India,Gurgaon,"Shop 96, Main Jharsa Road, Sector 15/1, Sector 15, Gurgaon",300,Indian Rupees(Rs.),No,No,2.9,4,https://www.zoma.to/r/17953920
2059,2154,Chinese,Sikkim Fast Food,India,Gurgaon,"84, Main Market, Sector 15, Gurgaon",350,Indian Rupees(Rs.),No,No,2.7,36,https://www.zoma.to/r/2154
2060,18384112,Indian,ZASTY,India,Gurgaon,"Sector 15, Gurgaon",500,Indian Rupees(Rs.),No,No,3.5,28,https://www.zoma.to/r/18384112
2061,9646,Indian,Maachh Bhaat,India,Gurgaon,"57, Opposite Maruti Udyog Ltd, Gate 2, Old Delhi Gurgaon Road, Opposite Sector 18, Sector 17, Gurgaon",600,Indian Rupees(Rs.),No,Yes,3.4,256,https://www.zoma.to/r/9646
2062,18451168,Chinese,Bablu Fast Food,India,Gurgaon,"Shop 5, Opposite Oriental Club, Sector 18, Near Sector 17, Gurgaon",300,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18451168
2063,18492042,French,Bikaner Sweets Snacks & Restaurant,India,Gurgaon,"Huda Market, Near Vipul Motors & Siemens Company Sector 17, Gurgaon",250,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18492042
2064,18492042,Chinese,Bikaner Sweets Snacks & Restaurant,India,Gurgaon,"Huda Market, Near Vipul Motors & Siemens Company Sector 17, Gurgaon",250,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18492042
2065,18492042,Indian,Bikaner Sweets Snacks & Restaurant,India,Gurgaon,"Huda Market, Near Vipul Motors & Siemens Company Sector 17, Gurgaon",250,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18492042
2066,310632,Indian,Bikaner Sweets,India,Gurgaon,"Shop 1, Old Delhi Gurgaon Road, Sector 17, Gurgaon",350,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/310632
2067,18481290,Indian,Biryani & Rolls,India,Gurgaon,"947, Sector 17 B, Gurgaon",400,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18481290
2068,18342375,Indian,Chefy's Kitchen,India,Gurgaon,"512, Sector 5 Sevice Lane, Atul Kataria Marg, Sector 17, Gurgaon",400,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18342375
